# resources allocated into cells in one time step - histograms
0 0 0 0 0 0 0 0 0 1 7 20 27 44 39 40 41 40 38 44 32 38 31 47 35 34 36 32 37 30 25 32 33 33 44 27 29 30 24 27 24 22 16 14 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 7 22 35 44 49 47 42 45 46 40 49 29 34 42 43 31 37 40 32 32 36 34 38 30 30 32 22 22 19 19 20 26 16 7 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 4 17 25 52 38 45 45 35 31 48 38 37 30 37 38 32 26 28 33 34 41 29 25 28 33 25 26 33 30 28 32 21 28 18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 9 15 34 30 26 52 28 38 33 45 37 32 35 33 42 44 36 32 32 33 32 32 28 40 32 39 37 36 24 27 23 19 20 10 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 9 17 34 45 43 50 59 45 51 43 33 34 32 40 29 33 31 26 29 34 30 30 25 23 28 35 34 30 31 27 31 15 16 12 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 14 29 40 38 43 41 40 39 37 44 28 25 36 27 39 34 33 41 34 37 31 29 34 27 31 32 33 30 25 30 28 16 26 12 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 2 6 22 28 42 46 37 46 41 47 36 29 41 39 34 36 33 41 41 29 30 32 28 35 33 37 25 27 28 28 29 23 22 15 12 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 10 17 26 41 53 42 39 46 40 40 39 34 34 40 30 43 29 33 24 28 39 31 28 38 32 26 32 24 24 24 27 19 22 16 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 5 22 45 45 43 42 38 37 38 38 32 37 31 30 30 29 31 36 44 35 32 21 40 38 30 39 31 27 30 28 28 20 19 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 9 23 30 46 40 35 41 46 30 39 35 40 34 37 42 33 26 28 40 39 38 37 27 37 24 29 30 19 36 32 23 20 18 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 5 26 30 44 41 39 39 36 29 33 36 40 35 36 39 39 54 18 42 36 28 31 23 29 31 31 30 36 30 26 21 17 26 12 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 4 6 26 34 49 34 28 39 32 28 34 34 29 43 37 36 40 39 37 26 32 39 27 33 32 36 26 34 25 30 23 25 31 26 14 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 15 18 35 41 38 41 30 36 30 37 36 56 48 38 38 36 38 40 37 33 31 39 31 32 31 32 23 31 29 19 23 17 15 11 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 6 6 39 42 49 42 36 52 38 40 39 40 35 30 26 32 36 29 29 23 32 34 43 38 28 30 24 20 28 24 35 26 25 21 10 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 8 26 30 42 39 35 40 43 40 28 30 38 31 29 41 49 33 37 39 33 30 34 31 38 23 33 34 31 22 29 24 16 22 15 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 9 28 30 31 51 43 42 40 33 44 48 41 31 33 35 37 35 38 39 35 29 32 27 24 21 30 27 28 20 35 26 19 23 19 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 4 12 37 43 42 50 42 39 36 52 44 46 32 33 34 29 32 25 36 40 38 35 32 22 24 46 28 30 28 27 20 17 15 10 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 15 23 39 38 36 46 45 53 37 48 42 49 33 38 38 36 30 28 31 38 21 34 33 23 23 30 27 38 25 24 17 21 19 14 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 5 10 26 21 30 49 32 40 26 41 40 35 41 31 32 34 32 45 25 37 33 27 38 24 32 32 32 27 35 42 26 23 21 23 16 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 6 7 27 31 39 55 42 38 37 35 48 35 40 39 30 46 34 33 28 32 34 26 30 24 25 23 35 34 34 24 27 27 18 25 13 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 10 24 33 47 55 45 46 40 48 34 40 40 31 35 30 34 36 33 37 34 28 34 31 25 30 33 18 25 36 29 27 19 17 9 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 2 6 26 23 38 44 51 32 37 41 39 29 27 36 39 33 41 40 37 22 37 32 30 28 31 38 33 32 28 24 28 25 25 24 15 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 4 17 29 37 42 36 47 44 38 39 35 30 42 38 45 34 43 36 41 28 41 31 27 28 29 22 21 24 29 29 20 31 20 16 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 6 31 29 36 35 47 44 37 46 29 38 31 43 42 40 32 35 28 25 34 36 30 26 30 37 34 25 32 23 24 30 28 16 14 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 10 31 35 28 45 44 44 44 32 26 39 44 28 43 30 34 34 46 33 32 35 43 28 22 43 25 33 25 20 28 25 16 11 17 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 14 23 24 29 34 45 44 42 28 45 36 24 32 28 30 31 35 30 37 25 45 21 27 30 41 30 39 36 27 25 32 26 18 19 12 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 11 24 26 51 40 46 29 48 51 35 40 39 35 55 36 28 37 35 29 32 28 36 35 26 39 25 24 30 24 20 22 22 17 16 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 4 15 29 37 43 59 57 35 29 33 35 35 41 42 31 40 35 22 24 40 33 30 33 25 27 27 24 35 35 35 17 28 24 21 15 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 2 21 23 39 42 38 50 41 45 52 24 35 38 33 43 42 33 44 35 29 29 29 36 29 23 25 33 20 27 30 33 26 17 12 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 7 23 38 35 52 39 34 38 48 43 39 39 34 27 32 32 30 32 33 27 39 32 33 25 39 27 36 29 21 32 30 21 18 12 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 8 13 19 23 41 41 35 39 34 48 41 40 50 39 30 44 43 37 34 22 33 37 31 34 27 27 24 33 31 36 25 21 15 13 9 9 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 5 13 22 28 45 34 49 41 44 32 38 42 40 44 43 34 26 34 22 29 34 21 36 28 31 33 32 32 29 22 34 27 27 20 13 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 15 22 40 30 49 32 47 30 45 31 43 37 44 32 32 39 32 28 43 36 37 27 35 39 23 33 32 30 29 30 27 12 15 9 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 4 4 22 31 49 41 42 42 61 33 26 37 41 33 34 28 34 30 28 33 34 29 26 28 27 32 28 30 37 29 29 32 22 25 12 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 4 23 29 50 48 23 48 41 35 35 40 36 36 31 35 37 37 30 36 28 23 34 38 37 36 23 21 27 38 24 23 32 25 11 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 12 19 38 47 41 48 33 45 42 36 37 49 38 36 40 32 37 39 35 23 24 34 32 33 18 19 31 30 23 29 22 31 15 14 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 10 28 24 37 32 26 38 38 29 46 43 40 26 31 33 40 46 22 34 34 26 43 33 39 26 31 28 23 28 30 19 24 24 20 13 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 8 18 24 40 45 31 44 32 38 45 47 30 44 40 37 36 38 49 34 28 36 30 30 30 29 24 33 22 22 29 26 15 21 13 12 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 8 26 35 34 40 47 36 36 35 34 31 32 36 33 34 41 30 32 48 33 31 35 28 34 29 25 34 25 33 30 25 23 23 14 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 9 19 50 51 44 48 44 49 45 31 39 38 39 34 41 42 32 34 31 32 20 28 37 28 23 26 29 23 28 18 27 26 24 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 9 20 32 42 42 33 52 30 34 42 40 26 39 30 43 42 29 36 37 25 33 33 31 30 33 23 22 34 25 38 21 23 20 17 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 8 23 23 38 43 42 44 37 37 27 30 37 39 37 38 33 38 24 32 50 41 32 36 36 28 36 27 19 30 26 19 21 22 17 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 6 11 40 55 53 48 42 42 41 43 29 37 51 29 39 36 36 37 36 27 34 31 23 24 35 29 24 27 22 22 33 17 19 12 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 13 22 25 38 57 38 29 45 35 38 34 30 36 33 29 25 23 27 21 29 29 26 39 33 37 27 32 35 32 41 27 25 25 15 9 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 4 9 15 40 32 42 40 36 41 41 43 33 32 44 26 37 29 32 39 33 34 34 35 43 27 25 28 25 31 28 28 27 27 23 14 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 4 28 33 38 40 40 30 40 40 52 39 43 36 32 41 31 21 25 35 33 35 26 34 33 33 36 30 38 25 21 32 19 15 16 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 14 20 59 30 48 37 43 38 29 38 44 24 34 33 36 33 36 39 38 40 33 33 28 37 26 24 32 29 29 20 31 18 21 10 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 14 25 35 38 40 42 35 46 48 35 44 30 40 28 34 44 20 26 25 43 41 33 29 25 37 34 32 32 31 24 25 19 19 10 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 9 28 41 41 50 35 56 47 45 35 40 32 35 33 43 29 28 34 26 36 34 37 41 28 26 20 33 32 30 24 29 17 16 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 5 14 31 45 40 41 51 42 35 47 38 35 28 39 37 26 42 32 24 37 31 33 36 35 36 26 27 38 20 22 24 24 29 15 10 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 12 26 37 50 42 32 34 33 42 42 32 34 38 34 40 49 31 27 37 27 28 28 32 34 30 29 36 21 39 23 23 27 19 13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 5 25 24 45 48 40 43 46 43 44 44 45 29 33 36 28 33 31 36 40 31 29 42 35 26 44 26 30 19 21 17 16 12 15 10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 12 22 26 40 47 43 40 45 46 43 34 43 30 35 37 29 31 29 31 25 29 31 41 30 26 24 34 39 32 24 23 20 26 12 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 4 8 20 18 43 46 48 46 39 33 45 44 35 39 43 31 43 31 37 28 39 33 26 26 28 16 25 34 25 32 29 24 27 15 17 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 9 36 32 31 33 34 39 36 37 33 37 35 36 34 37 37 35 45 33 33 24 24 26 37 33 26 34 40 26 24 23 22 29 12 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 5 15 23 24 35 37 37 40 29 45 42 33 31 39 36 33 28 38 34 34 37 21 28 28 34 20 31 43 34 32 33 30 31 16 15 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 2 7 43 31 31 46 47 36 47 43 34 42 32 31 37 43 40 41 28 38 35 28 25 35 28 33 32 23 24 21 25 23 24 18 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 11 18 23 30 39 38 33 36 37 44 29 38 25 40 34 33 26 37 40 36 33 34 41 33 39 26 27 16 33 36 26 30 21 11 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 11 30 35 42 42 28 25 35 48 42 47 35 40 39 32 30 36 42 27 28 26 29 24 37 28 43 30 22 25 29 29 20 16 12 10 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 9 23 37 46 41 38 47 40 34 39 46 45 35 35 40 43 39 33 34 37 36 31 28 26 30 33 24 22 28 30 17 24 13 9 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 10 27 46 40 38 38 37 30 45 38 39 21 34 31 35 30 41 34 34 39 30 26 34 39 28 26 27 30 39 26 23 24 26 8 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 7 16 37 54 39 41 32 33 30 45 42 41 30 47 42 39 36 29 40 40 20 30 20 31 24 28 36 39 28 22 26 28 18 13 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 8 17 25 36 48 39 44 39 32 39 37 36 40 30 36 34 32 32 39 35 41 33 28 36 36 26 36 21 25 35 25 23 9 13 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 18 23 30 39 37 42 57 26 39 47 36 34 25 33 37 30 47 31 33 31 28 18 33 26 29 34 35 33 28 30 26 32 16 14 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 4 18 33 33 45 37 39 32 31 32 39 30 48 30 34 32 45 44 47 28 35 27 30 31 45 30 36 28 30 28 15 20 20 13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 8 24 43 46 42 34 37 35 42 36 35 31 45 42 34 25 34 43 26 34 27 20 32 28 49 29 32 35 35 22 21 26 10 14 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 9 22 46 37 49 47 47 46 32 30 36 28 35 30 44 33 28 35 35 37 27 35 24 25 31 29 36 30 27 31 28 21 20 13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 6 28 30 33 46 28 47 38 38 35 35 39 43 33 39 33 38 30 39 34 37 26 29 40 35 24 37 26 26 27 23 17 18 12 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 9 31 44 36 43 37 39 35 37 41 35 33 40 44 34 18 35 31 33 27 37 33 25 29 25 37 28 24 32 30 23 33 21 13 7 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 5 21 36 31 40 40 42 31 28 28 46 47 44 32 48 30 46 29 46 20 36 29 30 26 27 22 33 34 30 33 22 26 26 5 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 5 23 26 40 42 31 59 39 55 40 43 32 28 31 33 33 45 30 37 43 24 30 28 25 29 22 35 27 29 29 23 34 18 10 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 9 20 42 46 30 34 55 39 32 36 34 43 36 32 25 43 40 18 27 36 31 36 35 25 35 34 31 29 18 35 33 27 21 10 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 6 17 20 42 59 38 44 38 37 37 47 34 40 48 41 30 46 32 32 31 32 21 25 34 31 24 25 31 25 33 24 23 21 9 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 4 21 24 47 43 39 42 33 41 35 33 31 27 33 29 40 40 31 37 31 28 48 37 31 34 35 33 23 35 31 20 21 18 7 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 11 26 37 56 59 25 44 36 42 37 45 33 39 29 41 29 46 30 37 27 25 30 37 30 23 29 24 22 25 32 26 26 11 17 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 10 18 33 52 32 39 22 38 49 50 36 36 41 33 37 41 34 24 21 34 34 42 41 30 33 29 23 27 35 27 26 24 15 11 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 5 23 32 36 28 41 43 36 53 45 40 35 24 29 40 31 32 34 30 33 32 40 26 30 36 24 24 30 35 33 22 26 24 18 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 6 8 34 17 44 33 40 32 43 27 34 45 53 36 32 31 34 39 29 39 41 44 28 25 37 25 32 25 33 18 29 33 23 21 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 17 34 27 39 31 48 47 44 37 37 30 33 31 31 36 32 29 35 32 25 35 31 25 44 32 36 25 24 34 28 28 21 30 11 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 8 31 32 29 48 30 41 44 33 31 48 34 45 40 38 39 36 36 28 32 40 40 31 29 26 36 26 22 28 23 29 26 16 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 7 32 40 55 51 31 34 52 36 36 48 34 32 38 28 43 24 36 37 22 29 24 29 31 24 36 30 26 35 28 27 25 15 7 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 9 25 42 47 48 59 27 35 41 33 34 40 40 33 41 29 35 37 25 31 35 29 38 28 25 28 31 33 31 24 26 17 21 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 7 23 38 35 47 41 40 44 36 51 40 36 35 29 44 29 27 33 31 26 37 26 28 28 23 26 30 40 27 35 18 30 25 14 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 8 19 39 48 48 47 53 37 31 46 34 47 39 40 33 36 31 30 26 37 38 26 41 28 37 24 34 27 26 21 16 24 14 10 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 13 27 47 40 41 35 50 35 34 40 30 35 42 37 42 28 33 27 25 24 34 37 33 40 34 28 23 33 27 22 25 21 24 16 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 4 22 35 47 53 44 41 38 31 41 31 31 42 37 31 25 31 30 30 43 33 24 33 36 30 26 35 39 21 17 30 22 20 17 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 7 16 24 22 42 28 30 35 28 40 39 41 36 39 33 34 35 38 32 31 40 30 28 34 44 19 33 34 32 28 20 28 30 23 12 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 6 9 22 40 30 34 37 32 48 41 49 39 36 46 29 45 39 33 35 45 35 40 31 37 27 32 26 25 29 23 18 20 15 13 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 12 20 28 41 38 41 44 55 43 40 28 35 33 32 31 31 35 35 30 35 30 33 35 27 31 32 27 36 28 30 27 28 13 9 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 8 22 34 47 34 52 40 41 41 42 46 38 37 32 41 39 35 24 29 38 25 29 28 34 30 34 32 29 23 31 22 22 12 12 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 4 28 47 42 40 35 41 38 45 34 43 22 45 35 33 36 43 31 23 33 29 27 31 37 31 33 31 21 33 27 25 16 25 16 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
# Running this program took 140 seconds.
