# age of the cell - histograms
47 74 59 47 40 54 47 39 45 42 43 39 37 31 26 23 26 26 24 21 20 14 12 17 14 20 18 8 13 13 8 8 10 14 11 6 5 7 3 5 7 9 5 2 10 6 1 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69 69 56 63 45 38 54 41 37 27 42 39 29 32 24 30 27 29 24 20 15 19 18 17 18 18 11 7 13 12 15 11 7 10 8 7 7 8 13 9 4 3 4 2 4 5 6 5 2 7 6 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
74 73 43 59 46 56 49 43 41 36 23 38 30 25 16 30 22 25 17 16 24 22 22 17 12 13 14 14 9 13 16 7 4 10 7 10 6 5 10 8 5 6 5 9 8 2 2 1 2 2 4 2 4 1 3 3 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
52 61 50 49 65 57 55 31 41 32 42 41 31 26 26 16 28 22 21 12 23 16 19 12 13 19 16 17 11 9 10 11 7 9 6 10 7 4 7 5 10 5 5 10 5 4 3 3 8 4 2 2 0 2 2 2 1 4 1 2 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
60 78 69 55 53 40 42 43 29 45 41 40 24 31 22 32 32 25 20 18 9 17 17 19 8 19 11 16 8 8 13 10 14 9 7 6 7 5 6 5 8 3 4 5 4 9 4 5 5 2 3 2 3 6 3 2 1 0 0 1 2 1 2 0 2 2 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
73 57 61 57 54 49 51 56 43 44 28 26 30 20 33 27 29 15 22 15 24 29 18 14 13 5 13 11 10 5 16 5 14 6 6 10 7 6 7 4 4 3 3 3 4 6 3 4 2 4 5 2 5 3 1 1 2 3 3 2 1 1 0 0 1 2 1 1 0 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
66 64 62 66 60 46 41 46 40 39 38 40 42 28 24 20 21 18 16 24 17 23 10 14 8 19 24 14 11 9 3 9 7 8 3 13 4 6 3 4 6 5 6 6 2 2 3 2 1 2 4 3 4 1 3 4 2 2 1 1 1 1 2 3 2 1 1 0 0 1 2 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70 57 59 51 48 53 51 45 51 47 33 30 31 29 25 28 29 32 23 16 12 17 12 14 21 13 16 8 10 7 12 17 9 6 5 3 5 3 7 1 8 4 6 1 2 4 4 5 6 2 2 1 1 1 1 2 2 3 0 3 3 1 1 1 1 1 1 2 1 2 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
62 70 45 43 53 55 48 46 42 35 42 37 34 39 31 22 24 26 19 18 21 22 22 18 13 7 14 10 10 18 10 13 4 6 5 8 10 8 5 3 1 3 3 6 1 5 4 6 1 1 2 2 4 6 2 2 1 0 0 1 1 2 1 0 3 1 1 0 0 0 1 0 2 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
60 54 50 46 53 40 57 34 33 44 30 32 33 36 29 31 26 28 29 23 18 21 18 17 12 17 19 15 15 10 5 12 9 9 14 8 12 3 4 4 5 7 7 2 3 0 2 3 5 1 5 3 3 1 1 2 1 2 5 2 2 0 0 0 1 0 2 1 0 3 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
62 65 65 60 46 47 36 39 28 39 31 42 24 26 29 24 22 21 27 24 20 20 18 23 14 13 12 11 14 9 14 13 12 11 6 3 8 8 6 10 5 10 3 3 2 4 7 4 1 2 0 2 1 4 1 4 3 3 1 0 1 1 1 3 1 2 0 0 0 0 0 1 1 0 2 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
64 56 67 63 49 51 41 47 46 31 35 26 31 22 31 24 29 18 20 18 16 16 14 20 16 17 14 13 16 6 10 8 10 7 7 12 7 8 9 4 3 4 4 5 6 5 7 3 1 2 2 4 1 1 1 0 2 0 3 0 4 2 2 0 0 1 0 1 1 1 2 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
66 48 74 63 62 44 36 50 46 36 40 32 35 40 23 23 18 21 17 24 18 21 11 17 10 9 9 11 14 12 10 12 10 10 2 8 7 8 6 4 9 7 5 8 1 3 3 2 5 5 5 3 3 1 1 1 2 1 0 1 0 2 0 1 0 3 1 1 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
82 70 60 67 41 55 27 59 48 42 32 31 32 36 28 20 23 19 26 19 18 14 11 12 13 13 16 10 13 8 7 4 7 12 9 7 8 6 3 0 7 6 4 2 3 9 5 4 5 1 3 3 2 4 3 3 3 1 1 1 1 2 1 0 1 0 2 0 1 0 2 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
62 63 54 56 58 59 44 44 55 37 38 16 48 27 27 23 19 27 23 18 15 17 16 18 13 14 10 10 10 11 12 6 8 8 8 6 3 3 10 4 6 7 4 3 0 7 5 3 1 1 6 3 4 3 1 3 1 1 3 2 2 2 1 1 1 1 0 0 0 1 0 2 0 1 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
52 63 54 74 50 51 48 46 48 43 41 31 31 42 25 25 11 36 19 19 15 16 15 15 14 11 13 11 10 8 11 7 6 9 8 10 4 6 6 6 4 2 2 7 4 6 5 3 2 0 4 4 3 1 0 4 1 3 2 1 1 1 1 2 2 2 2 0 1 1 1 0 0 0 1 0 2 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
60 77 57 63 63 30 46 37 52 40 38 32 29 36 29 32 22 23 31 17 19 9 26 13 14 12 11 12 11 10 11 7 7 5 7 8 4 4 8 3 7 3 3 5 4 2 1 1 5 4 6 1 3 1 0 1 4 2 0 0 3 1 2 1 1 0 1 1 1 0 2 2 0 1 1 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
75 59 63 62 42 51 59 45 51 45 24 34 27 32 30 25 24 23 29 22 22 15 17 22 11 14 5 20 12 11 8 7 8 4 8 8 5 4 4 7 4 1 3 5 3 5 3 3 2 3 2 1 1 0 3 6 1 2 1 0 0 2 1 0 0 2 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
65 48 63 59 42 55 41 44 46 31 35 49 34 33 31 16 23 17 23 22 17 16 17 24 15 16 9 13 17 10 8 4 17 11 8 6 4 6 1 7 6 5 4 4 5 3 1 3 2 3 3 2 2 1 2 2 0 1 0 2 4 0 2 0 0 0 1 1 0 0 1 0 0 1 1 0 1 1 1 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
74 73 64 52 64 48 32 44 49 29 39 32 28 33 24 22 33 25 23 28 16 15 12 14 16 12 11 11 15 12 9 8 12 13 6 4 4 10 5 6 3 2 4 0 3 6 3 3 3 5 3 1 3 1 1 2 2 2 1 1 1 0 1 0 1 2 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
76 57 60 64 47 58 47 52 40 53 35 24 28 39 20 29 25 19 27 15 15 22 19 16 21 11 13 7 8 13 9 7 7 12 7 5 7 6 9 6 1 4 5 3 5 3 1 3 0 3 4 3 1 3 4 3 1 2 0 1 1 2 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
74 51 61 44 41 59 41 48 48 32 46 32 36 31 42 28 19 20 30 12 20 19 8 23 13 12 16 12 13 12 6 10 4 8 12 6 7 6 10 5 5 6 2 4 2 1 2 5 3 5 2 1 2 0 2 2 1 0 0 3 2 0 0 0 0 0 2 1 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
59 59 54 74 72 49 39 47 32 35 41 33 32 37 22 35 19 24 22 27 18 9 13 24 5 14 14 7 15 9 10 12 11 7 9 3 7 3 5 9 4 5 5 9 5 2 3 1 3 2 1 0 4 2 4 2 1 1 0 2 1 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
61 65 64 47 53 47 37 38 56 54 37 32 35 23 29 25 21 23 33 16 26 12 17 17 20 13 5 9 16 3 11 10 7 13 6 7 10 10 5 5 3 2 3 4 4 3 5 4 8 3 2 2 0 2 2 1 0 3 1 3 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
64 59 49 67 46 51 48 49 29 42 35 26 26 38 39 30 26 23 16 19 16 16 19 22 13 19 6 10 14 18 10 2 4 15 2 9 9 6 9 4 6 9 9 3 5 1 2 3 3 4 2 2 4 7 2 2 1 0 1 2 1 0 3 1 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
57 44 39 47 57 51 47 39 55 36 40 38 33 22 34 23 20 20 26 29 19 19 17 13 14 12 15 15 18 9 15 5 8 12 16 9 1 3 9 2 6 3 6 5 2 5 6 5 2 4 1 1 2 2 3 2 1 3 5 1 2 1 0 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
63 73 65 56 69 41 34 30 36 40 40 35 25 38 23 33 22 27 13 26 16 16 15 18 21 10 18 14 10 9 10 10 10 17 6 11 2 4 6 11 4 0 3 7 2 5 1 4 4 2 4 6 4 2 2 0 1 1 2 2 1 0 3 3 1 1 0 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
93 63 65 63 43 42 57 43 41 50 31 25 23 20 32 27 25 19 23 15 23 14 18 9 15 14 9 12 10 11 9 12 10 7 5 7 7 6 14 5 9 1 4 5 8 1 0 3 2 2 5 1 3 3 2 4 3 4 2 2 0 1 0 2 1 1 0 2 3 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70 73 55 49 58 55 45 43 46 31 33 42 30 27 37 25 16 18 14 24 22 16 14 12 13 20 11 14 5 10 10 6 7 5 10 5 9 5 6 2 5 5 4 12 4 8 1 3 5 4 0 0 2 1 1 4 1 2 1 2 3 3 3 2 2 0 1 0 2 0 1 0 2 2 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
63 72 45 58 52 50 56 44 39 46 39 36 28 34 24 26 24 18 20 28 17 11 15 10 18 14 10 10 10 9 11 5 10 4 10 8 5 7 3 8 3 9 4 4 1 5 2 4 7 2 7 1 3 2 4 0 0 2 1 0 4 1 2 1 1 3 3 3 2 1 0 0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
52 78 45 61 45 51 60 35 41 42 42 37 31 23 29 32 20 22 26 18 21 20 11 16 23 11 10 14 7 14 8 8 8 8 5 7 4 7 2 7 5 2 5 2 7 2 7 3 4 1 4 2 3 6 2 4 1 3 1 3 0 0 2 1 0 3 1 1 1 1 3 1 2 2 1 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
56 55 72 52 51 42 57 28 48 29 38 42 29 24 28 31 30 26 20 24 25 15 18 19 11 15 13 10 12 20 8 7 9 6 12 5 4 4 6 3 5 3 4 2 6 4 1 4 2 4 1 5 3 3 1 4 1 2 4 2 2 0 2 1 2 0 0 1 1 0 2 1 1 1 1 1 1 1 2 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
75 58 70 51 58 34 36 58 39 40 32 40 19 32 25 30 29 20 17 27 25 20 16 14 19 14 11 10 12 6 12 8 6 9 15 7 7 8 4 8 3 2 3 3 3 1 3 3 1 4 2 1 2 2 3 1 3 0 1 1 4 1 1 3 2 2 0 2 0 2 0 0 1 0 0 1 1 1 1 1 0 1 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
58 67 59 61 38 58 44 52 40 44 23 25 42 28 29 25 31 14 21 19 20 25 13 12 17 19 12 11 12 11 9 9 8 10 3 8 7 6 7 12 7 4 7 3 4 2 1 2 3 3 1 2 1 1 3 0 1 1 0 2 1 3 0 0 0 3 1 0 3 2 1 0 2 0 1 0 0 1 0 0 1 1 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
58 65 61 54 54 44 50 46 43 29 49 33 31 29 36 18 18 28 22 21 19 23 9 16 16 15 21 10 8 12 10 10 6 9 5 3 5 5 8 2 5 5 4 4 9 5 3 6 2 2 1 1 2 3 2 0 2 1 1 2 0 1 1 0 0 1 2 0 0 0 1 1 0 2 1 1 0 2 0 1 0 0 0 0 0 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
55 69 64 50 60 41 52 47 38 41 30 36 28 31 22 40 24 27 23 24 17 12 16 15 13 16 15 8 13 11 11 15 8 4 8 6 10 4 9 3 2 4 2 4 1 4 4 3 3 9 5 3 6 2 2 1 0 1 1 1 0 2 0 1 0 0 1 1 0 0 1 1 0 0 0 1 1 0 1 1 1 0 2 0 1 0 0 0 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
